Retailer_code,Product_number,Order_method_code,Date,Quantity,Unit_price,Unit_sale_price
1192,9110,4,18/07/2016,1043,13.22,12.43
1192,15110,4,18/07/2016,22,831.88,781.97
1192,16110,4,18/07/2016,1202,2.06,1.96
1192,22110,4,18/07/2016,229,17.65,17.30
1192,31110,4,18/07/2016,399,16.29,15.80
1192,32110,4,18/07/2016,275,27.37,26.55
1192,35110,4,18/07/2016,162,26.54,26.01
1192,41110,4,18/07/2016,175,35.09,34.04
1192,88110,4,18/07/2016,259,7.00,7.00
1192,97110,4,18/07/2016,87,35.00,33.95
1192,108110,4,18/07/2016,24,910.82,856.17
1192,9110,5,14/07/2016,991,13.22,12.43
1192,15110,5,14/07/2016,11,831.88,781.97
1192,16110,5,14/07/2016,1265,2.06,1.96
1192,17110,5,14/07/2016,347,90.09,84.68
1192,18110,5,14/07/2016,253,146.83,138.02
1192,22110,5,14/07/2016,208,17.65,17.30
1192,23110,5,14/07/2016,352,104.48,98.21
1192,26110,5,14/07/2016,199,370.86,333.77
1192,29110,5,14/07/2016,305,73.50,69.09
1192,31110,5,14/07/2016,420,16.29,15.80
1192,32110,5,14/07/2016,287,27.37,26.55
1192,35110,5,14/07/2016,171,26.54,26.01
1192,37110,5,14/07/2016,25,52.15,52.15
1192,41110,5,14/07/2016,183,35.09,34.04
1192,63110,5,14/07/2016,70,48.88,47.90
1192,64110,5,14/07/2016,57,41.61,40.78
1192,66110,5,14/07/2016,34,98.01,96.05
1192,68120,5,14/07/2016,8,61.84,61.84
1192,68230,5,14/07/2016,32,61.84,60.60
1192,82110,5,14/07/2016,429,32.72,32.07
1192,88110,5,14/07/2016,239,7.00,7.00
1192,89110,5,14/07/2016,494,7.00,7.00
1192,97110,5,14/07/2016,85,35.00,33.95
1192,108110,5,14/07/2016,21,910.82,856.17
1193,106110,5,18/07/2016,60,696.00,654.24
1193,109110,5,18/07/2016,425,76.86,72.25
1197,13110,5,18/07/2016,168,582.42,547.47
1194,63130,5,18/07/2016,57,48.88,47.41
1194,63140,5,18/07/2016,70,48.88,47.41
1194,68110,5,18/07/2016,17,61.84,60.60
1194,68220,5,18/07/2016,30,61.84,59.37
1194,68230,5,18/07/2016,13,61.84,61.84
1194,68250,5,18/07/2016,49,61.84,58.13
1194,71110,5,18/07/2016,16,95.62,93.71
1194,72110,5,18/07/2016,6,148.30,148.30
1195,19110,5,14/07/2016,198,265.14,249.23
1195,67110,5,14/07/2016,12,294.38,279.66
1195,90110,5,14/07/2016,1980,7.00,6.58
1195,67110,5,12/08/2016,13,294.38,288.49
1195,90110,5,12/08/2016,1904,7.00,6.72
1194,63130,5,16/08/2016,56,48.88,47.41
1194,63140,5,16/08/2016,69,48.88,47.41
1194,68110,5,16/08/2016,36,61.84,58.13
1194,68120,5,16/08/2016,8,61.84,61.84
1194,68230,5,16/08/2016,20,61.84,60.60
1194,69110,5,16/08/2016,43,110.00,103.40
1194,69120,5,16/08/2016,12,110.00,110.00
1194,72110,5,16/08/2016,8,148.30,145.33
1326,38110,5,09/08/2016,192,31.55,30.92
1326,77110,5,09/08/2016,73,92.29,86.75
1326,87110,5,09/08/2016,543,6.01,5.89
1326,102110,5,09/08/2016,52,928.53,872.82
1197,11110,5,15/08/2016,304,370.13,347.92
1192,103110,4,09/08/2016,42,532.75,500.79
1192,107110,4,09/08/2016,30,1359.72,1278.14
1192,108110,4,09/08/2016,28,910.82,856.17
1192,114110,4,09/08/2016,65,219.30,206.14
1192,5110,5,11/08/2016,476,54.93,53.28
1192,21110,5,11/08/2016,703,40.65,24.39
1192,22110,5,11/08/2016,254,17.65,17.30
1192,23110,5,11/08/2016,267,104.48,98.21
1192,25110,5,11/08/2016,171,285.89,268.74
1192,28110,5,11/08/2016,540,33.59,32.58
1192,29110,5,11/08/2016,378,73.50,69.09
1192,31110,5,11/08/2016,490,16.29,15.80
1192,35110,5,11/08/2016,163,26.54,26.01
1192,37110,5,11/08/2016,28,52.15,52.15
1192,39110,5,11/08/2016,70,67.73,64.34
1192,40110,5,11/08/2016,548,27.81,26.98
1192,63110,5,11/08/2016,80,48.88,47.90
1192,64110,5,11/08/2016,54,41.61,40.78
1192,68120,5,11/08/2016,21,61.84,60.60
1192,69110,5,11/08/2016,21,110.00,106.70
1192,79110,5,11/08/2016,77,134.11,126.06
1192,88110,5,11/08/2016,302,7.00,6.86
1192,89110,5,11/08/2016,602,7.00,6.86
1192,93110,5,11/08/2016,1006,5.00,4.85
1192,95110,5,11/08/2016,1033,6.00,5.82
1192,97110,5,11/08/2016,94,35.00,33.95
1192,101110,5,11/08/2016,65,461.00,433.34
1192,106110,5,11/08/2016,65,696.00,654.24
1192,109110,5,11/08/2016,486,76.86,72.25
1192,112110,5,11/08/2016,553,10.64,10.21
1192,113110,5,11/08/2016,583,12.81,12.30
1192,115110,5,11/08/2016,304,10.71,10.39
1194,63130,5,09/08/2016,65,48.88,47.41
1194,63140,5,09/08/2016,80,48.88,47.41
1194,68110,5,09/08/2016,41,61.84,58.13
1194,68120,5,09/08/2016,9,61.84,61.84
1194,68230,5,09/08/2016,19,61.84,60.60
1194,68250,5,09/08/2016,24,61.84,61.84
1194,69110,5,09/08/2016,21,110.00,103.40
1194,72110,5,09/08/2016,8,148.30,145.33
1189,53110,4,16/08/2016,134,39.99,38.79
1189,54110,4,16/08/2016,179,52.99,51.40
1189,55110,4,16/08/2016,908,8.00,7.84
1192,21110,4,16/08/2016,237,40.65,39.43
1192,22110,4,16/08/2016,241,17.65,17.30
1192,23110,4,16/08/2016,249,104.48,98.21
1192,31110,4,16/08/2016,404,16.29,15.80
1192,35110,4,16/08/2016,134,26.54,26.01
1192,68120,4,16/08/2016,10,61.84,60.60
1192,68230,4,16/08/2016,18,61.84,61.84
1192,88110,4,16/08/2016,283,7.00,6.86
1192,97110,4,16/08/2016,85,35.00,33.95
1192,101110,4,16/08/2016,61,461.00,433.34
1192,106110,4,16/08/2016,61,696.00,654.24
1192,109110,4,16/08/2016,430,76.86,72.25
1192,112110,4,16/08/2016,512,10.64,10.21
1192,113110,4,16/08/2016,540,12.81,12.30
1192,115110,4,16/08/2016,313,10.71,10.39
1193,106110,5,20/09/2016,61,696.00,654.24
1193,107110,5,20/09/2016,33,1359.72,1278.14
1193,109110,5,20/09/2016,483,76.86,72.25
1192,101110,5,19/09/2016,65,461.00,433.34
1192,104110,5,19/09/2016,38,889.02,835.68
1192,106110,5,19/09/2016,54,696.00,654.24
1192,107110,5,19/09/2016,30,1359.72,1278.14
1192,109110,5,19/09/2016,479,76.86,72.25
1192,113110,5,19/09/2016,564,12.81,12.43
1194,63130,5,13/09/2016,70,48.88,47.41
1194,63140,5,13/09/2016,86,48.88,47.41
1194,68110,5,13/09/2016,18,61.84,61.84
1194,68120,5,13/09/2016,14,61.84,61.84
1194,68200,5,13/09/2016,31,61.84,59.37
1194,68220,5,13/09/2016,29,61.84,60.60
1194,68240,5,13/09/2016,24,61.84,59.98
1194,68250,5,13/09/2016,73,61.84,58.13
1194,69110,5,13/09/2016,42,110.00,103.40
1194,69120,5,13/09/2016,26,110.00,103.40
1194,70240,5,13/09/2016,44,122.70,115.34
1194,71110,5,13/09/2016,17,95.62,93.71
1194,72110,5,13/09/2016,11,148.30,143.85
1326,38110,5,13/09/2016,187,31.55,30.92
1326,77110,5,13/09/2016,14,92.29,92.29
1326,87110,5,13/09/2016,632,6.01,5.89
1326,102110,5,13/09/2016,50,928.53,872.82
1313,35110,5,20/09/2016,183,26.54,26.01
1313,88110,5,20/09/2016,348,7.00,7.00
1192,18110,5,13/09/2016,147,146.83,146.83
1192,64110,5,13/09/2016,61,41.61,40.78
1192,66110,5,13/09/2016,36,98.01,96.05
1192,79110,5,13/09/2016,73,134.11,126.06
1192,93110,5,13/09/2016,906,5.00,4.90
1189,50110,4,20/09/2016,1617,4.00,3.84
1189,51110,4,20/09/2016,210,70.00,65.80
1194,63130,5,20/09/2016,70,48.88,47.41
1194,63140,5,20/09/2016,86,48.88,47.41
1194,68200,5,20/09/2016,29,61.84,59.37
1194,68230,5,20/09/2016,41,61.84,59.98
1194,68240,5,20/09/2016,24,61.84,59.98
1194,69110,5,20/09/2016,45,110.00,103.40
1194,69120,5,20/09/2016,14,110.00,103.40
1194,70240,5,20/09/2016,48,122.70,115.34
1194,71110,5,20/09/2016,18,95.62,93.71
1194,72110,5,20/09/2016,11,148.30,143.85
1192,3110,5,22/09/2016,491,23.80,23.09
1192,15110,5,22/09/2016,28,831.88,781.97
1192,17110,5,22/09/2016,404,90.09,84.68
1192,21110,5,22/09/2016,702,40.65,24.39
1192,22110,5,22/09/2016,226,17.65,17.30
1192,23110,5,22/09/2016,250,104.48,98.21
1192,26110,5,22/09/2016,179,370.86,348.61
1192,28110,5,22/09/2016,550,33.59,32.25
1192,29110,5,22/09/2016,362,73.50,69.09
1192,31110,5,22/09/2016,452,16.29,15.96
1192,32110,5,22/09/2016,369,27.37,26.82
1192,37110,5,22/09/2016,29,52.15,51.11
1192,40110,5,22/09/2016,598,27.81,26.70
1192,41110,5,22/09/2016,133,35.09,34.04
1192,68120,5,22/09/2016,26,61.84,60.60
1192,68230,5,22/09/2016,21,61.84,61.84
1192,82110,5,22/09/2016,485,32.72,31.74
1192,94110,5,22/09/2016,1946,5.00,4.70
1192,95110,5,22/09/2016,857,6.00,5.76
1192,97110,5,22/09/2016,94,35.00,34.30
1192,103110,5,22/09/2016,36,532.75,500.79
1192,110110,5,22/09/2016,184,88.75,83.43
1192,111110,5,22/09/2016,159,180.63,169.79
1192,112110,5,22/09/2016,604,10.64,10.32
1192,114110,5,22/09/2016,63,219.30,206.14
1195,42110,3,13/09/2016,93,160.00,150.40
1195,43110,3,13/09/2016,45,190.00,178.60
1195,44110,3,13/09/2016,79,346.66,325.86
1195,45110,3,13/09/2016,37,574.98,540.48
1195,46110,3,13/09/2016,277,74.00,69.56
1195,47110,3,13/09/2016,190,65.00,61.10
1195,48110,3,13/09/2016,257,110.00,103.40
1195,49110,3,13/09/2016,78,33.00,33.00
1195,50110,3,13/09/2016,1506,4.00,3.84
1195,51110,3,13/09/2016,193,70.00,65.80
1195,52110,3,13/09/2016,308,38.00,36.86
1195,53110,3,13/09/2016,135,39.99,38.79
1195,54110,3,13/09/2016,215,52.99,51.40
1195,55110,3,13/09/2016,963,8.00,7.84
1195,56110,3,13/09/2016,141,18.00,17.64
1195,57110,3,13/09/2016,207,80.00,75.20
1195,58110,3,13/09/2016,150,79.98,75.18
1195,59110,3,13/09/2016,102,59.99,58.19
1195,60110,3,13/09/2016,319,20.00,19.60
1195,61110,3,13/09/2016,553,40.00,38.40
1195,62110,3,13/09/2016,326,80.00,75.20
1195,67110,3,13/09/2016,14,294.38,288.49
1195,90110,3,13/09/2016,2000,7.00,6.58
1192,3110,5,20/09/2016,506,23.80,23.09
1192,17110,5,20/09/2016,430,90.09,84.68
1192,18110,5,20/09/2016,350,146.83,138.02
1192,26110,5,20/09/2016,182,370.86,348.61
1192,28110,5,20/09/2016,552,33.59,32.25
1192,29110,5,20/09/2016,363,73.50,69.09
1192,37110,5,20/09/2016,29,52.15,51.11
1192,40110,5,20/09/2016,568,27.81,26.70
1192,41110,5,20/09/2016,125,35.09,34.04
1192,68120,5,20/09/2016,13,61.84,60.60
1192,82110,5,20/09/2016,508,32.72,31.74
1192,94110,5,20/09/2016,1932,5.00,4.70
1192,95110,5,20/09/2016,851,6.00,5.76
1195,90110,5,14/09/2016,2139,7.00,6.58
1195,42110,5,13/10/2016,96,160.00,150.40
1195,43110,5,13/10/2016,51,190.00,178.60
1195,44110,5,13/10/2016,88,346.66,325.86
1195,45110,5,13/10/2016,37,574.98,540.48
1195,53110,5,13/10/2016,176,39.99,38.79
1195,54110,5,13/10/2016,254,52.99,51.40
1195,55110,5,13/10/2016,1007,8.00,7.52
1195,56110,5,13/10/2016,166,18.00,17.46
1195,42110,3,11/10/2016,98,160.00,150.40
1195,54110,3,11/10/2016,183,52.99,52.99
1195,55110,3,11/10/2016,183,8.00,0.00
1195,56110,3,11/10/2016,156,18.00,17.46
1195,67110,3,11/10/2016,12,294.38,288.49
1192,9110,5,19/10/2016,1255,13.22,12.43
1192,15110,5,19/10/2016,33,831.88,781.97
1192,18110,5,19/10/2016,339,146.83,138.02
1192,22110,5,19/10/2016,233,17.65,17.30
1192,25110,5,19/10/2016,208,285.89,268.74
1192,28110,5,19/10/2016,567,33.59,32.25
1192,29110,5,19/10/2016,410,73.50,69.09
1192,35110,5,19/10/2016,185,26.54,26.01
1192,36110,5,19/10/2016,375,34.90,33.50
1192,37110,5,19/10/2016,33,52.15,51.11
1192,40110,5,19/10/2016,548,27.81,26.70
1192,64110,5,19/10/2016,68,41.61,40.78
1192,68120,5,19/10/2016,13,61.84,61.84
1192,68250,5,19/10/2016,29,61.84,60.60
1192,69110,5,19/10/2016,20,110.00,107.80
1192,93110,5,19/10/2016,1148,5.00,4.85
1192,94110,5,19/10/2016,1870,5.00,4.80
1192,97110,5,19/10/2016,207,35.00,22.75
1192,99110,5,19/10/2016,99,5.23,5.23
1192,101110,5,19/10/2016,61,461.00,433.34
1192,106110,5,19/10/2016,58,696.00,654.24
1192,109110,5,19/10/2016,1258,76.86,42.27
1192,110110,5,19/10/2016,169,88.75,83.43
1194,63130,5,18/10/2016,77,48.88,47.41
1194,63140,5,18/10/2016,90,48.88,47.41
1194,68120,5,18/10/2016,14,61.84,60.60
1194,68200,5,18/10/2016,36,61.84,60.60
1194,68230,5,18/10/2016,21,61.84,59.98
1194,69110,5,18/10/2016,42,110.00,103.40
1194,69120,5,18/10/2016,15,110.00,107.80
1194,72110,5,18/10/2016,12,148.30,143.85
1326,87110,5,11/10/2016,654,6.01,5.89
1197,11110,5,18/10/2016,306,370.13,347.92
1197,13110,5,18/10/2016,192,582.42,547.47
1197,92110,5,18/10/2016,724,5.00,4.90
1197,96110,5,18/10/2016,107,23.00,22.54
1189,50110,4,18/10/2016,1990,4.00,3.84
1189,51110,4,18/10/2016,209,70.00,65.80
1189,75110,4,18/10/2016,169,119.69,112.51
1313,88110,5,18/10/2016,313,7.00,7.00
1194,63130,5,11/10/2016,78,48.88,47.41
1194,63140,5,11/10/2016,93,48.88,47.41
1194,68120,5,11/10/2016,14,61.84,60.60
1194,68230,5,11/10/2016,20,61.84,59.98
1194,68250,5,11/10/2016,28,61.84,60.60
1194,71110,5,11/10/2016,17,95.62,95.62
1194,72110,5,11/10/2016,11,148.30,143.85
1192,102110,5,18/10/2016,59,928.53,872.82
1192,103110,5,18/10/2016,44,532.75,500.79
1192,105110,5,18/10/2016,54,1271.08,1194.82
1192,108110,5,18/10/2016,43,910.82,856.17
1192,111110,5,18/10/2016,173,180.63,169.79
1192,114110,5,18/10/2016,59,219.30,206.14
1192,9110,5,18/10/2016,1291,13.22,12.43
1192,15110,5,18/10/2016,32,831.88,781.97
1192,22110,5,18/10/2016,250,17.65,17.30
1192,25110,5,18/10/2016,218,285.89,268.74
1192,28110,5,18/10/2016,561,33.59,32.25
1192,35110,5,18/10/2016,174,26.54,26.01
1192,36110,5,18/10/2016,360,34.90,33.50
1192,37110,5,18/10/2016,32,52.15,51.11
1192,40110,5,18/10/2016,514,27.81,26.70
1192,97110,5,18/10/2016,98,35.00,34.30
1192,99110,5,18/10/2016,96,5.23,5.23
1192,101110,5,18/10/2016,66,461.00,433.34
1192,106110,5,18/10/2016,62,696.00,654.24
1192,109110,5,18/10/2016,535,76.86,72.25
1192,110110,5,18/10/2016,165,88.75,83.43
1192,3110,3,18/11/2016,534,23.80,23.09
1192,5110,3,18/11/2016,549,54.93,52.73
1192,12110,3,18/11/2016,120,650.89,611.84
1192,15110,3,18/11/2016,35,831.88,781.97
1192,16110,3,18/11/2016,1920,2.06,1.94
1192,18110,3,18/11/2016,329,146.83,138.02
1192,21110,3,18/11/2016,299,40.65,39.02
1192,22110,3,18/11/2016,255,17.65,17.12
1192,25110,3,18/11/2016,70,285.89,268.74
1192,29110,3,18/11/2016,388,73.50,69.09
1192,32110,3,18/11/2016,450,27.37,26.82
1192,40110,3,18/11/2016,710,27.81,26.98
1192,64110,3,18/11/2016,68,41.61,40.78
1192,68120,3,18/11/2016,15,61.84,60.60
1192,68230,3,18/11/2016,26,61.84,58.13
1192,69110,3,18/11/2016,20,110.00,107.80
1192,79110,3,18/11/2016,94,134.11,126.06
1192,82110,3,18/11/2016,520,32.72,31.74
1192,89110,3,18/11/2016,648,7.00,6.86
1192,93110,3,18/11/2016,1129,5.00,4.85
1192,97110,3,18/11/2016,179,35.00,22.75
1192,99110,3,18/11/2016,100,5.23,5.23
1192,103110,3,18/11/2016,46,532.75,500.79
1192,108110,3,18/11/2016,22,910.82,856.17
1192,112110,3,18/11/2016,665,10.64,10.21
1192,113110,3,18/11/2016,746,12.81,12.17
1192,105110,5,10/11/2016,66,1271.08,1194.82
1192,106110,5,10/11/2016,68,696.00,654.24
1192,109110,5,10/11/2016,1814,76.86,42.27
1192,110110,5,10/11/2016,204,88.75,83.43
1192,114110,5,10/11/2016,73,219.30,206.14
1192,115110,5,10/11/2016,330,10.71,10.50
1192,12110,5,16/11/2016,117,650.89,611.84
1192,15110,5,16/11/2016,35,831.88,781.97
1192,16110,5,16/11/2016,1832,2.06,1.94
1192,21110,5,16/11/2016,337,40.65,39.02
1192,22110,5,16/11/2016,281,17.65,17.12
1192,68120,5,16/11/2016,16,61.84,60.60
1192,68230,5,16/11/2016,49,61.84,58.13
1192,97110,5,16/11/2016,103,35.00,33.95
1192,99110,5,16/11/2016,101,5.23,5.23
1192,103110,5,16/11/2016,51,532.75,500.79
1192,108110,5,16/11/2016,25,910.82,856.17
1192,112110,5,16/11/2016,712,10.64,10.21
1192,113110,5,16/11/2016,800,12.81,12.17
1313,35110,5,16/11/2016,210,26.54,26.01
1313,88110,5,16/11/2016,391,7.00,7.00
1197,11110,5,15/11/2016,305,370.13,347.92
1197,13110,5,15/11/2016,230,582.42,547.47
1189,53110,4,15/11/2016,167,39.99,38.79
1189,54110,4,15/11/2016,289,52.99,51.40
1189,55110,4,15/11/2016,1226,8.00,7.76
1194,63130,5,15/11/2016,85,48.88,47.41
1194,63140,5,15/11/2016,103,48.88,47.41
1194,68220,5,15/11/2016,35,61.84,58.75
1194,68230,5,15/11/2016,22,61.84,58.75
1194,68240,5,15/11/2016,30,61.84,60.60
1194,68250,5,15/11/2016,33,61.84,59.37
1194,70240,5,15/11/2016,64,122.70,115.34
1194,71110,5,15/11/2016,21,95.62,95.62
1194,72110,5,15/11/2016,15,148.30,145.33
1197,11110,2,16/11/2016,315,370.13,347.92
1197,13110,2,16/11/2016,240,582.42,547.47
1195,19110,5,08/11/2016,224,265.14,249.23
1195,42110,5,08/11/2016,103,160.00,150.40
1195,43110,5,08/11/2016,53,190.00,178.60
1195,44110,5,08/11/2016,87,346.66,325.86
1195,45110,5,08/11/2016,49,574.98,540.48
1195,46110,5,08/11/2016,318,74.00,69.56
1195,47110,5,08/11/2016,239,65.00,61.10
1195,48110,5,08/11/2016,291,110.00,103.40
1195,49110,5,08/11/2016,85,33.00,32.34
1195,50110,5,08/11/2016,2087,4.00,3.80
1195,51110,5,08/11/2016,221,70.00,65.80
1195,52110,5,08/11/2016,319,38.00,36.86
1195,53110,5,08/11/2016,152,39.99,38.79
1195,54110,5,08/11/2016,375,52.99,52.20
1195,55110,5,08/11/2016,1315,8.00,3.88
1195,56110,5,08/11/2016,159,18.00,17.64
1195,57110,5,08/11/2016,263,80.00,75.20
1195,58110,5,08/11/2016,163,79.98,75.18
1195,59110,5,08/11/2016,112,59.99,58.19
1195,60110,5,08/11/2016,385,20.00,19.40
1195,61110,5,08/11/2016,584,40.00,38.40
1195,62110,5,08/11/2016,395,80.00,75.20
1195,90110,5,08/11/2016,2403,7.00,6.65
1194,63130,5,08/11/2016,86,48.88,47.41
1194,63140,5,08/11/2016,105,48.88,47.41
1194,68110,5,08/11/2016,21,61.84,61.84
1194,68120,5,08/11/2016,14,61.84,61.84
1194,68200,5,08/11/2016,67,61.84,58.75
1194,68220,5,08/11/2016,33,61.84,58.75
1194,68230,5,08/11/2016,44,61.84,58.75
1194,68250,5,08/11/2016,26,61.84,59.37
1194,69110,5,08/11/2016,21,110.00,106.70
1194,69120,5,08/11/2016,17,110.00,107.80
1194,70240,5,08/11/2016,60,122.70,115.34
1326,38110,5,08/11/2016,246,31.55,30.92
1326,87110,5,08/11/2016,679,6.01,5.89
1326,102110,5,08/11/2016,58,928.53,872.82
1192,25110,5,08/11/2016,283,285.89,285.89
1193,106110,5,16/11/2016,83,696.00,654.24
1195,19110,5,08/11/2016,242,265.14,249.23
1195,49110,5,08/11/2016,94,33.00,32.34
1195,57110,5,08/11/2016,274,80.00,75.20
1195,58110,5,08/11/2016,170,79.98,75.18
1195,59110,5,08/11/2016,118,59.99,58.19
1195,60110,5,08/11/2016,401,20.00,19.40
1195,90110,5,15/12/2016,2133,7.00,6.58
1197,13110,2,13/12/2016,221,582.42,547.47
1197,92110,2,13/12/2016,878,5.00,4.80
1194,63130,5,21/12/2016,73,48.88,47.41
1194,63140,5,21/12/2016,84,48.88,47.41
1194,68110,5,21/12/2016,17,61.84,60.60
1194,68220,5,21/12/2016,29,61.84,60.60
1194,68230,5,21/12/2016,20,61.84,59.98
1194,68240,5,21/12/2016,29,61.84,60.60
1194,68250,5,21/12/2016,24,61.84,59.37
1194,69120,5,21/12/2016,15,110.00,103.40
1194,70240,5,21/12/2016,54,122.70,115.34
1195,19110,5,14/12/2016,254,265.14,249.23
1195,42110,5,14/12/2016,107,160.00,150.40
1195,43110,5,14/12/2016,53,190.00,178.60
1195,44110,5,14/12/2016,85,346.66,325.86
1195,45110,5,14/12/2016,49,574.98,540.48
1195,46110,5,14/12/2016,295,74.00,69.56
1195,47110,5,14/12/2016,220,65.00,61.10
1195,48110,5,14/12/2016,316,110.00,103.40
1195,49110,5,14/12/2016,93,33.00,33.00
1195,50110,5,14/12/2016,2630,4.00,3.76
1195,51110,5,14/12/2016,204,70.00,65.80
1195,52110,5,14/12/2016,334,38.00,36.86
1195,53110,5,14/12/2016,150,39.99,38.79
1195,54110,5,14/12/2016,234,52.99,51.40
1195,55110,5,14/12/2016,1121,8.00,7.76
1195,56110,5,14/12/2016,159,18.00,17.64
1195,57110,5,14/12/2016,238,80.00,75.20
1195,58110,5,14/12/2016,155,79.98,75.18
1195,59110,5,14/12/2016,110,59.99,58.19
1195,60110,5,14/12/2016,339,20.00,19.60
1195,61110,5,14/12/2016,641,40.00,38.40
1195,62110,5,14/12/2016,414,80.00,75.20
1195,90110,5,14/12/2016,2263,7.00,6.58
1194,63130,5,14/12/2016,84,48.88,47.41
1194,63140,5,14/12/2016,96,48.88,47.41
1194,68110,5,14/12/2016,19,61.84,60.60
1194,68230,5,14/12/2016,22,61.84,59.98
1194,68250,5,14/12/2016,33,61.84,59.37
1194,69120,5,14/12/2016,33,110.00,103.40
1194,70240,5,14/12/2016,58,122.70,115.34
1194,72110,5,14/12/2016,12,148.30,148.30
1326,77110,5,14/12/2016,65,92.29,87.68
1326,87110,5,14/12/2016,665,6.01,5.89
1326,102110,5,14/12/2016,61,928.53,872.82
1313,35110,5,21/12/2016,165,26.54,26.01
1192,101110,5,14/12/2016,63,461.00,433.34
1192,103110,5,14/12/2016,44,532.75,500.79
1192,107110,5,14/12/2016,35,1359.72,1278.14
1192,109110,5,14/12/2016,502,76.86,72.25
1192,113110,5,14/12/2016,638,12.81,12.43
1192,115110,5,14/12/2016,540,10.71,10.39
1189,53110,4,21/12/2016,143,39.99,38.79
1189,54110,4,21/12/2016,227,52.99,51.40
1189,55110,4,21/12/2016,1062,8.00,7.76
1192,3110,3,21/12/2016,561,23.80,23.09
1192,4110,3,21/12/2016,2816,3.66,2.20
1192,9110,3,21/12/2016,1298,13.22,12.43
1192,15110,3,21/12/2016,22,831.88,781.97
1192,17110,3,21/12/2016,478,90.09,84.68
1192,21110,3,21/12/2016,316,40.65,39.43
1192,22110,3,21/12/2016,285,17.65,17.12
1192,26110,3,21/12/2016,191,370.86,348.61
1192,29110,3,21/12/2016,443,73.50,69.09
1192,31110,3,21/12/2016,614,16.29,15.64
1192,32110,3,21/12/2016,394,27.37,26.55
1192,37110,3,21/12/2016,37,52.15,51.11
1192,40110,3,21/12/2016,721,27.81,26.70
1192,68120,3,21/12/2016,30,61.84,60.60
1192,69110,3,21/12/2016,21,110.00,106.70
1192,88110,3,21/12/2016,373,7.00,7.00
1192,89110,3,21/12/2016,775,7.00,6.86
1192,94110,3,21/12/2016,2053,5.00,4.75
1192,106110,3,21/12/2016,73,696.00,654.24
1192,108110,3,21/12/2016,37,910.82,856.17
1192,110110,3,21/12/2016,176,88.75,83.43
1197,13110,2,21/12/2016,183,582.42,547.47
1197,92110,2,21/12/2016,770,5.00,4.80
1192,9110,5,21/12/2016,1189,13.22,12.43
1192,15110,5,21/12/2016,31,831.88,781.97
1192,17110,5,21/12/2016,447,90.09,84.68
1192,22110,5,21/12/2016,273,17.65,17.12
1192,26110,5,21/12/2016,171,370.86,348.61
1192,29110,5,21/12/2016,391,73.50,69.09
1192,31110,5,21/12/2016,509,16.29,15.64
1192,32110,5,21/12/2016,329,27.37,26.55
1192,37110,5,21/12/2016,33,52.15,51.11
1192,40110,5,21/12/2016,602,27.81,26.70
1192,106110,5,21/12/2016,69,696.00,654.24
1192,108110,5,21/12/2016,36,910.82,856.17
1193,107110,5,21/12/2016,33,1359.72,1278.14
1197,13110,2,18/01/2017,191,582.42,553.30
1197,86110,2,18/01/2017,422,6.00,6.00
1197,96110,2,18/01/2017,59,23.00,23.00
1192,12110,3,17/01/2017,99,650.89,618.35
1192,64110,3,17/01/2017,58,41.61,40.78
1192,88110,3,17/01/2017,123,7.00,7.00
1192,103110,3,17/01/2017,65,532.75,506.11
1192,108110,3,17/01/2017,38,910.82,865.28
1192,110110,3,17/01/2017,157,88.75,84.31
1326,87110,5,11/01/2017,58,6.01,0.00
1326,38110,5,19/01/2017,255,31.55,31.55
1326,87110,5,19/01/2017,236,6.01,6.01
1326,102110,5,19/01/2017,79,928.53,882.10
1192,25110,5,18/01/2017,58,285.89,285.89
1192,94110,5,18/01/2017,58,5.00,0.00
1192,99110,5,18/01/2017,58,5.23,0.00
1197,86110,2,13/01/2017,457,6.00,6.00
1197,96110,2,13/01/2017,53,23.00,23.00
1194,63130,5,13/01/2017,70,48.88,47.90
1194,63140,5,13/01/2017,84,48.88,47.90
1194,65110,5,13/01/2017,22,81.55,79.92
1194,65120,5,13/01/2017,42,81.55,77.47
1194,68120,5,13/01/2017,13,61.84,61.84
1194,68190,5,13/01/2017,20,61.84,61.84
1194,68220,5,13/01/2017,30,61.84,59.98
1194,68230,5,13/01/2017,43,61.84,60.60
1194,68240,5,13/01/2017,26,61.84,61.84
1194,68250,5,13/01/2017,36,61.84,58.75
1194,69120,5,13/01/2017,28,110.00,104.50
1194,70160,5,13/01/2017,12,122.70,120.25
1194,71110,5,13/01/2017,18,95.62,95.62
1194,72110,5,13/01/2017,16,148.30,142.37
1192,68250,5,16/01/2017,28,61.84,61.84
1192,101110,5,16/01/2017,101,461.00,437.95
1192,104110,5,16/01/2017,45,889.02,844.57
1192,105110,5,16/01/2017,66,1271.08,1207.53
1192,109110,5,16/01/2017,403,76.86,73.02
1192,111110,5,16/01/2017,151,180.63,171.60
1192,114110,5,16/01/2017,36,219.30,208.34
1192,115110,5,16/01/2017,410,10.71,10.71
1313,88110,5,18/01/2017,114,7.00,7.00
1189,53110,4,18/01/2017,146,39.99,39.19
1189,54110,4,18/01/2017,237,52.99,51.93
1189,55110,4,18/01/2017,1067,8.00,7.84
1192,12110,5,18/01/2017,99,650.89,618.35
1192,15110,5,18/01/2017,29,831.88,790.29
